campaign_id,location,device,CTR,CPC,CPM,ConversionRate,ROI
CAMP_1009,Australia,Mobile,0.0834,1.1346,94.6250,0.1037,0.9380
CAMP_1072,Australia,Desktop,0.0951,1.0566,100.5220,0.1029,0.8242
CAMP_1077,USA,Tablet,0.0947,1.0509,99.4790,0.1023,0.9055
CAMP_1076,UK,Mobile,0.0899,1.0360,93.1220,0.1072,0.9955
CAMP_1040,India,Mobile,0.0999,0.9432,94.2080,0.0985,1.1193
CAMP_1059,Australia,Tablet,0.0909,1.0587,96.2720,0.1001,1.0355
CAMP_1012,Australia,Tablet,0.0925,1.0291,95.2110,0.1020,0.9911
CAMP_1043,India,Desktop,0.0957,1.0267,98.2190,0.0980,0.9462
CAMP_1043,Canada,Mobile,0.0976,1.0639,103.8550,0.0988,0.8898
CAMP_1085,Australia,Mobile,0.0935,1.0548,98.5820,0.1039,1.0316
CAMP_1069,Germany,Mobile,0.1009,0.9533,96.2010,0.0872,0.9258
CAMP_1086,USA,Tablet,0.1016,1.0222,103.8800,0.0963,0.9758
CAMP_1021,Germany,Mobile,0.1025,0.9696,99.4040,0.0971,1.0741
CAMP_1083,India,Mobile,0.0971,1.0402,100.9790,0.1034,0.9172
CAMP_1002,UK,Tablet,0.1020,0.9794,99.8880,0.0931,1.1363
CAMP_1022,Australia,Mobile,0.0966,1.0845,104.7120,0.1067,1.0148
CAMP_1020,Australia,Desktop,0.1006,1.0260,103.2080,0.1001,1.0610
CAMP_1071,USA,Desktop,0.0949,1.0659,101.1890,0.1014,0.9260
CAMP_1015,India,Desktop,0.0943,1.0159,95.7800,0.1046,1.0747
CAMP_1075,Germany,Desktop,0.0949,1.0478,99.4070,0.0998,1.0797
CAMP_1013,India,Tablet,0.0981,1.0221,100.2570,0.0938,1.1221
CAMP_1065,Australia,Desktop,0.0952,1.1029,104.9650,0.0989,0.9813
CAMP_1001,Germany,Desktop,0.0965,1.0979,105.8940,0.0959,0.6952
CAMP_1090,USA,Mobile,0.1016,0.9913,100.7320,0.1030,1.0370
CAMP_1054,USA,Desktop,0.1049,1.0006,104.9170,0.1007,0.9520
CAMP_1085,Australia,Tablet,0.1017,0.9901,100.6710,0.0925,0.9360
CAMP_1037,Germany,Mobile,0.0929,1.0496,97.4900,0.1028,1.0057
CAMP_1029,UK,Desktop,0.0932,1.0512,97.9350,0.1072,0.9783
CAMP_1066,India,Mobile,0.0922,1.1098,102.3260,0.1045,0.8220
CAMP_1051,Germany,Desktop,0.0924,1.0978,101.4800,0.1058,0.9466
CAMP_1024,USA,Tablet,0.1023,0.9815,100.3730,0.0982,1.1693
CAMP_1032,Australia,Desktop,0.0954,1.0237,97.6820,0.0976,1.1159
CAMP_1002,USA,Tablet,0.0975,0.9976,97.2950,0.0984,1.0707
CAMP_1097,Australia,Mobile,0.1043,0.9572,99.8200,0.0957,1.0730
CAMP_1078,Australia,Desktop,0.0906,1.0842,98.2180,0.1074,1.0963
CAMP_1067,UK,Tablet,0.0961,1.0087,96.8870,0.0977,0.9477
CAMP_1012,India,Desktop,0.1017,1.0529,107.0890,0.0937,0.8931
CAMP_1019,USA,Desktop,0.0898,1.0842,97.3270,0.0952,0.8371
CAMP_1022,Canada,Tablet,0.0961,1.1088,106.5720,0.1016,0.9952
CAMP_1082,Germany,Desktop,0.1008,0.9442,95.1700,0.0928,1.1118
CAMP_1030,Canada,Desktop,0.0998,0.9716,97.0040,0.0925,0.9903
CAMP_1072,Canada,Desktop,0.0932,1.0665,99.4470,0.1084,0.9096
CAMP_1039,USA,Tablet,0.1008,0.9997,100.7510,0.0979,1.0291
CAMP_1037,India,Mobile,0.1029,0.9686,99.6730,0.0944,1.0534
CAMP_1062,Canada,Mobile,0.0957,0.9887,94.6550,0.0943,1.0607
CAMP_1006,USA,Mobile,0.1034,1.0069,104.1480,0.0946,0.9816
CAMP_1026,Australia,Mobile,0.0915,1.0622,97.2180,0.1016,0.9907
CAMP_1086,Canada,Mobile,0.0917,1.0437,95.7040,0.1018,1.0674
CAMP_1057,UK,Tablet,0.1024,1.0200,104.4430,0.1015,0.9260
CAMP_1038,Australia,Tablet,0.0967,1.0191,98.5550,0.1026,1.0896
CAMP_1064,Canada,Tablet,0.0959,1.0717,102.7640,0.1011,0.8731
CAMP_1084,India,Mobile,0.1022,0.9892,101.0930,0.0939,0.9466
CAMP_1031,USA,Tablet,0.0878,1.1032,96.8760,0.1086,0.9027
CAMP_1051,Canada,Mobile,0.0871,1.0759,93.7620,0.1079,1.0478
CAMP_1067,Canada,Tablet,0.1040,1.0376,107.8900,0.1025,1.1255
CAMP_1081,Germany,Tablet,0.1047,0.9142,95.7180,0.0877,1.1318
CAMP_1041,Germany,Mobile,0.0941,0.9880,92.9610,0.1043,1.0935
CAMP_1012,UK,Mobile,0.0958,1.0569,101.2140,0.0967,0.9972
CAMP_1016,Canada,Tablet,0.0841,1.0872,91.3860,0.0995,0.9533
CAMP_1016,USA,Desktop,0.0925,1.0653,98.4940,0.1004,0.8568
CAMP_1087,Canada,Desktop,0.0885,1.0797,95.5400,0.1115,0.8945
CAMP_1082,USA,Desktop,0.0989,0.9662,95.5630,0.0949,1.0577
CAMP_1076,Germany,Desktop,0.1049,0.9446,99.1170,0.0985,1.1875
CAMP_1004,UK,Desktop,0.0943,1.0364,97.7580,0.0930,0.8976
CAMP_1099,Canada,Mobile,0.0982,1.0604,104.1640,0.1055,1.1315
CAMP_1010,Germany,Desktop,0.0992,0.9645,95.6980,0.0901,0.8513
CAMP_1014,Australia,Mobile,0.0949,1.0144,96.2460,0.0993,1.0893
CAMP_1006,UK,Tablet,0.0996,0.9685,96.4930,0.0889,1.0632
CAMP_1004,USA,Mobile,0.1009,1.0662,107.5870,0.0985,1.0423
CAMP_1091,Australia,Desktop,0.0954,1.0137,96.7350,0.1024,1.0266
CAMP_1065,USA,Desktop,0.0908,1.0261,93.1350,0.1064,1.0968
CAMP_1078,Germany,Desktop,0.0913,1.0790,98.5340,0.1065,1.0026
CAMP_1067,UK,Mobile,0.0996,1.0535,104.9120,0.0920,1.0157
CAMP_1011,Canada,Tablet,0.0966,1.0662,103.0010,0.1041,0.9989
CAMP_1010,India,Tablet,0.1000,0.9837,98.3780,0.0999,1.0266
CAMP_1014,UK,Mobile,0.1019,0.9699,98.8540,0.0961,0.9912
CAMP_1039,India,Tablet,0.0947,1.0120,95.8550,0.1002,0.9991
CAMP_1017,USA,Desktop,0.0959,1.0560,101.2610,0.1009,0.9855
CAMP_1021,USA,Tablet,0.0973,1.0228,99.4850,0.0999,0.9863
CAMP_1084,Canada,Mobile,0.0966,0.9647,93.2180,0.0954,1.2032
CAMP_1011,Canada,Desktop,0.0963,1.0347,99.6820,0.0979,1.0578
CAMP_1022,Germany,Mobile,0.1003,0.9826,98.5530,0.0918,1.0108
CAMP_1021,UK,Mobile,0.0941,1.1088,104.3090,0.1039,0.9198
CAMP_1081,Canada,Mobile,0.1061,0.9930,105.3470,0.0960,0.9836
CAMP_1028,Germany,Mobile,0.0961,1.0261,98.6350,0.0989,0.9984
CAMP_1094,UK,Mobile,0.0982,0.9693,95.2340,0.0955,1.0980
CAMP_1055,India,Desktop,0.0955,1.0901,104.0570,0.1005,0.8795
CAMP_1002,Australia,Tablet,0.1011,1.0348,104.6510,0.0960,0.8566
CAMP_1057,USA,Mobile,0.1025,1.0160,104.1770,0.0912,0.8903
CAMP_1097,USA,Mobile,0.0917,1.0297,94.4170,0.0959,0.9949
CAMP_1090,Canada,Tablet,0.0920,1.0512,96.7560,0.0952,0.9380
CAMP_1057,UK,Mobile,0.1014,0.9966,101.0640,0.0971,0.9697
CAMP_1033,India,Desktop,0.0961,1.0309,99.0700,0.1053,1.1183
CAMP_1009,UK,Desktop,0.0979,1.0676,104.5000,0.1010,0.9126
CAMP_1003,Canada,Mobile,0.0997,1.0178,101.4850,0.1074,1.0365
CAMP_1059,Canada,Mobile,0.0992,0.9966,98.8210,0.0970,0.9293
CAMP_1044,UK,Tablet,0.0972,1.0512,102.1670,0.1019,0.9927
CAMP_1057,USA,Tablet,0.0964,1.1567,111.4650,0.1128,0.9865
CAMP_1003,Australia,Tablet,0.0930,1.0551,98.0730,0.0984,1.0360
CAMP_1030,USA,Desktop,0.1008,1.0078,101.5860,0.0951,1.0333
CAMP_1048,India,Tablet,0.1057,1.0127,107.0080,0.0946,0.9014
CAMP_1075,India,Mobile,0.0931,1.0878,101.2940,0.0996,0.8774
CAMP_1063,Canada,Desktop,0.0942,1.0396,97.8850,0.1015,0.8797
CAMP_1047,UK,Mobile,0.0879,1.1787,103.6120,0.1155,0.9485
CAMP_1054,Germany,Desktop,0.1009,0.9354,94.3870,0.0926,1.0357
CAMP_1096,Australia,Tablet,0.0986,1.0574,104.2140,0.0972,0.9635
CAMP_1017,UK,Mobile,0.0936,1.0850,101.5860,0.1029,0.9950
CAMP_1074,Canada,Mobile,0.0993,1.0140,100.7320,0.0977,1.0499
CAMP_1056,UK,Desktop,0.0960,0.9956,95.5580,0.0959,1.0113
CAMP_1008,Australia,Desktop,0.0972,1.0671,103.6770,0.0985,0.9852
CAMP_1015,USA,Mobile,0.0960,1.0790,103.6330,0.1009,0.8851
CAMP_1076,Germany,Tablet,0.0962,0.9634,92.6590,0.0983,1.0480
CAMP_1093,UK,Mobile,0.0964,1.0542,101.6140,0.0990,0.9276
CAMP_1080,Australia,Mobile,0.1003,1.0492,105.2350,0.0968,0.7683
CAMP_1063,Germany,Desktop,0.0962,1.0095,97.0660,0.0997,0.9610
CAMP_1036,USA,Tablet,0.1006,0.9407,94.6170,0.0934,1.1944
CAMP_1048,Germany,Desktop,0.1002,1.0429,104.5010,0.0949,1.0099
CAMP_1003,Australia,Mobile,0.0999,1.0153,101.4280,0.1028,0.9159
CAMP_1038,Canada,Desktop,0.0918,1.0583,97.1820,0.1024,0.9338
CAMP_1023,USA,Desktop,0.0905,1.1093,100.4440,0.1099,0.8521
CAMP_1053,India,Desktop,0.0925,0.9911,91.6980,0.0954,1.0940
CAMP_1045,Germany,Desktop,0.0979,1.0333,101.1200,0.0973,1.0428
CAMP_1056,USA,Desktop,0.0912,1.0519,95.9720,0.1046,1.1733
CAMP_1023,UK,Desktop,0.0949,1.0823,102.7240,0.0991,1.0292
CAMP_1035,Canada,Desktop,0.0920,1.0304,94.8150,0.1065,1.0521
CAMP_1013,Canada,Desktop,0.0972,1.0287,99.9950,0.0945,0.8590
CAMP_1009,Australia,Tablet,0.0914,1.0914,99.7190,0.1021,0.9581
CAMP_1076,India,Tablet,0.0976,1.0548,102.9710,0.1017,0.9671
CAMP_1072,Australia,Tablet,0.0891,0.9975,88.9060,0.1102,1.1996
CAMP_1067,Canada,Desktop,0.1005,0.9839,98.8860,0.0978,0.9220
CAMP_1090,Australia,Tablet,0.0985,0.9858,97.0870,0.0953,0.9872
CAMP_1087,Canada,Tablet,0.0945,1.1008,104.0350,0.1046,0.9790
CAMP_1041,Australia,Mobile,0.0952,1.0063,95.7600,0.1012,1.1390
CAMP_1002,Australia,Desktop,0.0963,1.0388,100.0120,0.1008,0.9695
CAMP_1089,India,Tablet,0.0978,1.0678,104.3840,0.1076,0.9981
CAMP_1036,India,Tablet,0.0920,1.1041,101.5900,0.1052,0.8197
CAMP_1060,Australia,Desktop,0.0876,1.0026,87.8720,0.1077,1.1847
CAMP_1032,Germany,Mobile,0.1000,1.0126,101.2310,0.1023,1.0653
CAMP_1060,Canada,Mobile,0.0950,1.0602,100.7360,0.0999,0.9261
CAMP_1027,Germany,Tablet,0.0972,0.9895,96.1510,0.0981,0.9489
CAMP_1042,Canada,Mobile,0.0991,1.0743,106.4350,0.0973,0.8814
CAMP_1073,Canada,Mobile,0.0955,1.0535,100.5750,0.0998,0.9373
CAMP_1084,UK,Tablet,0.0944,1.0360,97.7980,0.1018,0.9284
CAMP_1065,India,Tablet,0.1015,0.9687,98.2800,0.1013,0.9258
CAMP_1015,Australia,Mobile,0.0913,1.0767,98.2530,0.1063,1.0265
CAMP_1058,Germany,Mobile,0.1031,1.0274,105.9370,0.0950,0.9163
CAMP_1006,Canada,Tablet,0.1008,0.9295,93.6760,0.0898,0.9849
CAMP_1085,Canada,Desktop,0.0907,1.0859,98.4560,0.1010,1.0255
CAMP_1005,India,Mobile,0.0960,1.0349,99.3300,0.0952,1.0294
CAMP_1051,Canada,Desktop,0.0931,1.0404,96.8480,0.1010,0.9997
CAMP_1049,Australia,Mobile,0.0944,1.0508,99.1920,0.1095,1.0930
CAMP_1010,Germany,Tablet,0.0930,1.1249,104.6130,0.1022,0.9618
CAMP_1040,Germany,Desktop,0.1003,0.9308,93.3690,0.0956,1.1231
CAMP_1069,USA,Mobile,0.0977,1.0448,102.0590,0.0944,1.0245
CAMP_1047,UK,Tablet,0.0971,1.0754,104.4690,0.1016,0.8583
CAMP_1062,Canada,Desktop,0.0940,0.9258,87.0400,0.1011,1.1058
CAMP_1024,India,Tablet,0.0941,1.0346,97.3570,0.1045,0.9806
CAMP_1060,India,Desktop,0.1045,0.9865,103.0670,0.0955,0.9789
CAMP_1059,Germany,Mobile,0.0988,1.0436,103.1590,0.0960,1.0090
CAMP_1075,Canada,Desktop,0.1020,0.9986,101.8730,0.0957,1.0115
CAMP_1089,USA,Desktop,0.0939,1.0499,98.5850,0.1002,0.9818
CAMP_1033,Germany,Mobile,0.0983,0.9362,92.0090,0.0942,1.1345
CAMP_1081,Germany,Mobile,0.0933,1.1137,103.9490,0.1054,0.8007
CAMP_1021,USA,Desktop,0.1009,0.9115,91.9260,0.0957,1.0402
CAMP_1010,USA,Mobile,0.0965,1.0064,97.0720,0.1011,0.9922
CAMP_1093,Germany,Tablet,0.0972,1.0649,103.5510,0.1091,0.9470
CAMP_1000,Germany,Desktop,0.0948,1.1097,105.1540,0.1098,0.9439
CAMP_1071,Canada,Tablet,0.1045,0.9491,99.1430,0.1029,1.0705
CAMP_1038,India,Desktop,0.0922,1.0001,92.1680,0.0980,1.1663
CAMP_1098,Australia,Tablet,0.1043,0.9599,100.0740,0.1028,0.8377
CAMP_1090,UK,Tablet,0.0935,1.0530,98.4200,0.1086,1.0609
CAMP_1061,Germany,Tablet,0.0967,1.0154,98.1760,0.0997,0.8493
CAMP_1018,Australia,Tablet,0.0961,1.1207,107.7480,0.1021,0.7245
CAMP_1039,Australia,Desktop,0.1010,1.0233,103.3650,0.1035,1.1159
CAMP_1082,USA,Mobile,0.0944,1.0579,99.8320,0.1010,0.9840
CAMP_1018,Canada,Desktop,0.1030,0.9590,98.8160,0.0912,1.1402
CAMP_1018,UK,Desktop,0.0958,0.9768,93.6100,0.0934,1.1199
CAMP_1063,USA,Mobile,0.1041,1.0189,106.0890,0.0980,0.8812
CAMP_1029,Australia,Desktop,0.0974,1.0153,98.9150,0.0902,0.8681
CAMP_1010,Australia,Tablet,0.0957,1.0370,99.2340,0.1011,0.9275
CAMP_1084,Australia,Tablet,0.0973,1.0406,101.2810,0.0906,1.1475
CAMP_1060,UK,Tablet,0.0927,1.0161,94.1980,0.0994,1.0609
CAMP_1008,Canada,Desktop,0.0907,1.1192,101.5450,0.1039,0.9196
CAMP_1034,Germany,Tablet,0.0907,1.1273,102.2920,0.1090,1.0438
CAMP_1087,UK,Mobile,0.0969,0.9810,95.1030,0.0968,1.0899
CAMP_1007,USA,Desktop,0.0943,1.0406,98.1020,0.1054,1.0523
CAMP_1044,Canada,Tablet,0.0946,1.0861,102.6910,0.1006,1.0398
CAMP_1086,UK,Desktop,0.0925,1.0731,99.2450,0.0977,1.0327
CAMP_1025,USA,Mobile,0.0944,1.0820,102.1240,0.1043,0.9255
CAMP_1019,India,Tablet,0.0929,1.1203,104.0290,0.1063,0.9131
CAMP_1003,Canada,Desktop,0.0998,1.0815,107.8910,0.0901,0.9213
CAMP_1070,UK,Desktop,0.0996,1.0585,105.3980,0.0995,0.8608
CAMP_1044,Australia,Desktop,0.0900,1.0260,92.3160,0.1031,1.1122
CAMP_1090,USA,Tablet,0.0942,1.0473,98.6650,0.0946,0.9973
CAMP_1037,UK,Desktop,0.0944,0.9851,93.0020,0.0996,1.1372
CAMP_1026,India,Desktop,0.0955,1.0431,99.5990,0.0982,0.8277
CAMP_1064,Germany,Desktop,0.0978,0.9783,95.6990,0.0989,1.1183
CAMP_1056,India,Desktop,0.0938,1.0359,97.1230,0.1022,0.9601
CAMP_1034,Canada,Tablet,0.1009,0.9906,99.9390,0.0996,1.1809
CAMP_1045,UK,Mobile,0.0999,0.9596,95.9130,0.0921,1.1404
CAMP_1038,Germany,Mobile,0.1001,0.9628,96.3670,0.0953,1.1182
CAMP_1084,Germany,Desktop,0.0977,1.0804,105.5090,0.0986,0.9010
CAMP_1063,Australia,Mobile,0.0929,1.0328,95.9590,0.0964,0.9486
CAMP_1008,India,Desktop,0.0995,0.9520,94.6950,0.0990,1.0967
CAMP_1058,India,Mobile,0.0910,1.0810,98.4190,0.1003,0.9220
CAMP_1038,Germany,Desktop,0.0983,0.9955,97.9010,0.0964,0.9052
CAMP_1000,UK,Tablet,0.0990,1.0690,105.8850,0.1011,0.9481
CAMP_1075,Australia,Tablet,0.0908,0.9982,90.6180,0.1005,1.2273
CAMP_1090,Australia,Mobile,0.0960,1.0507,100.8450,0.0965,0.9390
CAMP_1081,Australia,Desktop,0.1041,1.0346,107.7340,0.0992,0.8931
CAMP_1038,India,Tablet,0.0928,0.9914,91.9950,0.1016,1.0653
CAMP_1073,India,Mobile,0.0943,0.9988,94.1370,0.1079,1.0797
CAMP_1038,USA,Mobile,0.1048,0.9576,100.3210,0.0957,1.0094
CAMP_1044,India,Mobile,0.0942,1.0683,100.6170,0.1037,1.0936
CAMP_1078,UK,Desktop,0.1066,1.0629,113.3570,0.0926,0.8772
CAMP_1048,Australia,Tablet,0.0947,1.0264,97.2490,0.0967,0.9795
CAMP_1098,Canada,Desktop,0.0917,1.1372,104.3220,0.1053,0.9638
CAMP_1066,Australia,Tablet,0.0950,0.9604,91.2560,0.0997,1.1522
CAMP_1043,India,Tablet,0.0943,1.0637,100.2790,0.1002,0.9609
CAMP_1040,Germany,Mobile,0.1001,0.9795,98.0070,0.0954,1.0744
CAMP_1022,UK,Desktop,0.0995,0.9989,99.3480,0.0971,1.0079
CAMP_1056,Canada,Mobile,0.0947,0.9967,94.3580,0.0967,0.8599
CAMP_1033,Australia,Mobile,0.0945,1.0799,102.0630,0.1067,0.9791
CAMP_1010,Germany,Mobile,0.0933,0.9350,87.2110,0.1017,1.0923
CAMP_1068,Canada,Tablet,0.0977,1.0023,97.9540,0.1052,1.0254
CAMP_1029,USA,Desktop,0.0937,1.0771,100.9560,0.1004,0.8613
CAMP_1087,Germany,Desktop,0.0935,1.1188,104.5550,0.1081,1.1478
CAMP_1074,USA,Tablet,0.0899,1.1135,100.0630,0.1100,0.9110
CAMP_1026,India,Mobile,0.0952,1.1192,106.5950,0.1101,0.8814
CAMP_1086,Australia,Desktop,0.0914,1.0435,95.4100,0.1073,1.0785
CAMP_1041,Canada,Tablet,0.1077,1.0352,111.4850,0.0958,0.8853
CAMP_1045,Australia,Mobile,0.0957,1.0382,99.3440,0.0973,0.7667
CAMP_1000,USA,Desktop,0.0955,1.0099,96.4050,0.0973,0.8728
CAMP_1050,UK,Desktop,0.0921,1.0564,97.2990,0.1037,0.8779
CAMP_1080,Germany,Tablet,0.0905,1.2098,109.5110,0.1133,0.9564
CAMP_1040,Canada,Mobile,0.0979,0.9925,97.1920,0.0951,1.0212
CAMP_1011,USA,Tablet,0.0964,1.0802,104.1070,0.1007,0.8789
CAMP_1095,Australia,Mobile,0.0914,0.9664,88.3700,0.1048,1.2695
CAMP_1074,Australia,Desktop,0.0957,1.0128,96.8890,0.1036,0.9950
CAMP_1077,India,Tablet,0.1032,1.0139,104.6180,0.1023,1.0386
CAMP_1006,India,Tablet,0.0949,0.9966,94.5860,0.1012,0.9430
CAMP_1080,India,Mobile,0.1028,0.9452,97.1720,0.0991,1.0642
CAMP_1092,Canada,Mobile,0.0965,1.0081,97.2400,0.0949,1.0476
CAMP_1042,USA,Desktop,0.1030,0.8804,90.6470,0.0928,1.2482
CAMP_1066,USA,Desktop,0.0973,0.9756,94.9320,0.0967,1.0270
CAMP_1025,Australia,Tablet,0.1015,0.9972,101.1820,0.0953,1.0015
CAMP_1004,Germany,Mobile,0.0946,0.9688,91.6840,0.0923,1.1739
CAMP_1029,USA,Tablet,0.0960,1.0087,96.8290,0.0963,1.0463
CAMP_1015,Canada,Tablet,0.0924,1.0119,93.4930,0.0996,1.0035
CAMP_1064,Australia,Desktop,0.0958,1.1222,107.5490,0.1085,0.9920
CAMP_1052,Australia,Desktop,0.0933,1.0955,102.2520,0.1049,0.9844
CAMP_1080,India,Desktop,0.0931,1.0783,100.4210,0.0977,0.7777
CAMP_1022,Canada,Mobile,0.0912,1.1284,102.9530,0.1028,0.9389
CAMP_1051,UK,Desktop,0.0923,1.0580,97.6460,0.1048,1.0036
CAMP_1030,Germany,Mobile,0.0931,1.0455,97.3780,0.1013,0.9981
CAMP_1005,UK,Desktop,0.0977,1.0302,100.6920,0.1003,1.0097
CAMP_1028,UK,Desktop,0.1044,1.0563,110.2890,0.1029,0.8458
CAMP_1089,India,Desktop,0.0993,1.0188,101.1550,0.0988,0.9714
CAMP_1082,Australia,Desktop,0.0996,1.0056,100.1060,0.0969,0.9812
CAMP_1041,India,Desktop,0.0990,0.9985,98.7990,0.0994,1.0572
CAMP_1070,Germany,Tablet,0.1019,0.9612,97.9110,0.0936,1.0594
CAMP_1099,Canada,Tablet,0.0935,1.0717,100.2090,0.0971,0.8458
CAMP_1030,Australia,Mobile,0.0945,1.0261,97.0170,0.1011,0.9640
CAMP_1096,USA,Mobile,0.0947,1.0421,98.6820,0.1045,0.8742
CAMP_1086,India,Mobile,0.1046,0.9716,101.6080,0.0917,0.8590
CAMP_1033,USA,Mobile,0.0976,1.0892,106.3500,0.1005,0.9758
CAMP_1087,India,Desktop,0.0996,1.0288,102.5220,0.0959,0.8097
CAMP_1017,UK,Desktop,0.0923,1.0479,96.7040,0.1030,0.9721
CAMP_1069,Germany,Desktop,0.1030,1.0243,105.5430,0.0965,1.0883
CAMP_1043,USA,Tablet,0.0983,0.9464,93.0260,0.0974,0.9850
CAMP_1027,Canada,Mobile,0.0975,1.0228,99.7470,0.0955,0.9895
CAMP_1056,UK,Tablet,0.0972,1.0044,97.6170,0.1001,1.0952
CAMP_1099,UK,Tablet,0.0897,1.0196,91.4930,0.1066,1.0522
CAMP_1083,USA,Desktop,0.0942,1.0559,99.4570,0.1025,0.7520
CAMP_1033,Canada,Desktop,0.0947,1.0062,95.3080,0.1042,0.9863
CAMP_1095,India,Mobile,0.0969,1.0428,101.0720,0.1002,1.0717
CAMP_1006,UK,Desktop,0.0873,1.0860,94.7550,0.1080,1.0021
CAMP_1007,India,Desktop,0.0950,1.0184,96.6940,0.1027,0.9649
CAMP_1044,Canada,Mobile,0.0948,1.0254,97.2140,0.0947,1.0294
CAMP_1066,India,Desktop,0.0954,0.9896,94.4500,0.0975,0.8312
CAMP_1078,India,Tablet,0.0961,1.0189,97.9670,0.1006,0.9685
CAMP_1074,UK,Mobile,0.0964,1.0402,100.2930,0.0995,0.8996
CAMP_1058,Australia,Tablet,0.0964,0.9850,94.9120,0.1021,1.2273
CAMP_1083,UK,Desktop,0.0940,1.0896,102.4230,0.1064,0.9761
CAMP_1016,UK,Desktop,0.1019,0.9869,100.5230,0.1029,1.1784
CAMP_1041,Australia,Tablet,0.0881,1.1076,97.6340,0.1100,0.9347
CAMP_1090,Canada,Desktop,0.0935,1.0815,101.1450,0.1101,0.9659
CAMP_1040,USA,Desktop,0.0959,0.9430,90.3990,0.0940,1.0718
CAMP_1003,Australia,Desktop,0.0960,1.0173,97.6800,0.1035,1.0657
CAMP_1056,USA,Tablet,0.0940,1.1343,106.6380,0.1035,0.7966
CAMP_1052,UK,Desktop,0.0932,1.0119,94.3410,0.0965,1.0507
CAMP_1009,USA,Mobile,0.0937,1.0481,98.2310,0.1061,1.0652
CAMP_1006,UK,Mobile,0.0915,1.0907,99.8540,0.0997,0.8810
CAMP_1037,Australia,Tablet,0.0990,0.9935,98.3380,0.1005,0.9199
CAMP_1084,India,Tablet,0.0969,1.0259,99.4210,0.0959,1.0868
CAMP_1068,Germany,Mobile,0.0996,0.9589,95.4670,0.0997,1.1242
CAMP_1049,Canada,Tablet,0.0989,0.9534,94.3270,0.0935,1.2286
CAMP_1077,India,Mobile,0.0978,1.0677,104.4270,0.0947,1.0435
CAMP_1015,USA,Tablet,0.0986,0.9930,97.8640,0.1004,0.9896
CAMP_1030,Canada,Tablet,0.0933,1.0792,100.7100,0.1009,0.8605
CAMP_1095,USA,Tablet,0.0951,0.8916,84.8150,0.0973,1.2425
CAMP_1009,Germany,Tablet,0.1008,0.9634,97.0710,0.0985,1.0110
CAMP_1067,USA,Mobile,0.1067,1.0063,107.3630,0.0947,0.9646
CAMP_1051,USA,Desktop,0.0976,1.0353,101.0390,0.1052,0.8412
CAMP_1012,UK,Tablet,0.0986,1.0472,103.2860,0.1041,0.8433
CAMP_1083,USA,Tablet,0.0993,1.0365,102.9120,0.0970,0.9459
CAMP_1080,USA,Tablet,0.0937,1.0631,99.6390,0.1042,0.8676
CAMP_1017,India,Desktop,0.0951,1.1300,107.5090,0.0979,0.7260
CAMP_1034,Australia,Desktop,0.0980,1.0237,100.2770,0.0977,1.0549
CAMP_1082,India,Mobile,0.1000,1.0591,105.9340,0.0959,0.9288
CAMP_1005,UK,Mobile,0.0979,0.9698,94.9180,0.1018,0.9500
CAMP_1078,Canada,Mobile,0.0939,1.0505,98.6860,0.1051,0.9750
CAMP_1083,Australia,Desktop,0.0913,1.0740,98.0720,0.1047,0.9807
CAMP_1040,Australia,Desktop,0.0838,1.1616,97.3500,0.0998,0.8999
CAMP_1079,Canada,Desktop,0.0911,1.0008,91.2020,0.0991,1.0375
CAMP_1042,USA,Tablet,0.0860,1.1679,100.4230,0.1134,1.0213
CAMP_1054,UK,Mobile,0.0897,0.9836,88.2360,0.1062,1.0896
CAMP_1098,Canada,Tablet,0.1013,0.9684,98.1420,0.0974,1.0401
CAMP_1033,Germany,Tablet,0.0951,0.9586,91.1950,0.1053,1.1817
CAMP_1072,UK,Desktop,0.0943,1.0273,96.9220,0.0968,0.9742
CAMP_1008,USA,Tablet,0.0913,1.1088,101.2490,0.1049,0.9647
CAMP_1082,Australia,Tablet,0.0992,0.9869,97.9360,0.0980,0.9881
CAMP_1073,Germany,Tablet,0.0944,1.0960,103.5020,0.0997,1.0023
CAMP_1049,India,Desktop,0.0878,1.0703,93.9300,0.1020,0.8816
CAMP_1018,UK,Tablet,0.0936,1.0148,95.0040,0.1033,0.9281
CAMP_1040,Canada,Desktop,0.0933,1.0924,101.9210,0.1071,1.0144
CAMP_1041,Germany,Desktop,0.0985,0.9355,92.1620,0.0981,1.1485
CAMP_1083,Canada,Tablet,0.1012,0.9456,95.7060,0.0909,1.0318
CAMP_1096,Germany,Tablet,0.0956,1.0489,100.2630,0.0978,0.8935
CAMP_1039,Germany,Desktop,0.0899,1.0815,97.1840,0.1045,1.1272
CAMP_1066,Germany,Tablet,0.0956,1.0474,100.0960,0.0984,1.0047
CAMP_1057,USA,Desktop,0.1032,0.9944,102.6350,0.0962,0.8694
CAMP_1015,UK,Tablet,0.0929,1.0095,93.7980,0.0997,1.2107
CAMP_1090,Australia,Desktop,0.1018,0.9938,101.1230,0.0969,0.9583
CAMP_1050,India,Mobile,0.0955,1.0659,101.7410,0.1149,1.0813
CAMP_1053,Australia,Mobile,0.0950,1.0442,99.2260,0.1002,1.0498
CAMP_1059,Germany,Desktop,0.0919,0.9360,86.0500,0.0960,1.1308
